x,evmSampleDeltaMs,logDeltaMs,DATA0_pF,DATA1_pF,DATA2_pF,DATA3_pF,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
141062,20.701299998909235,62.14659900031984,55.283984797364916,55.277666370277096,Infinity,Infinity,33858218,33860153,0,0,5.045267641544342,5.045555979013443,0,0,
141063,20.857100000604987,67.5475009996444,55.284402798701095,55.27761412940063,Infinity,Infinity,33858090,33860169,0,0,5.045248568058014,5.045558363199234,0,0,
141064,20.67179900035262,62.0715990010649,55.28471956849623,55.277875334523536,Infinity,Infinity,33857993,33860089,0,0,5.045234113931656,5.045546442270279,0,0,
141065,20.68889999948442,62.22510099969804,55.284298297922604,55.27829326657117,Infinity,Infinity,33858122,33859961,0,0,5.045253336429596,5.045527368783951,0,0,
141066,18.455800000578165,67.3526000007987,55.28409256288085,55.27865896100089,Infinity,Infinity,33858185,33859849,0,0,5.045262724161148,5.045510679483414,0,0,
141067,20.714301001280546,62.23039999976754,55.283932547531236,55.27834550841038,Infinity,Infinity,33858234,33859945,0,0,5.045270025730133,5.04552498459816,0,0,
141068,20.689200999215245,62.25159999914467,55.28430156356745,55.27782309335084,Infinity,Infinity,33858121,33860105,0,0,5.045253187417984,5.04554882645607,0,0,
141069,20.750900000333786,62.21140000037849,55.284298297922604,55.27797981709111,Infinity,Infinity,33858122,33860057,0,0,5.045253336429596,5.045541673898697,0,0,
141070,17.64689999818802,59.121699998155236,55.28372681453112,55.27824102480601,Infinity,Infinity,33858297,33859977,0,0,5.045279413461685,5.045529752969742,0,0,
141071,20.711899001151323,60.07759900204837,55.28409256288085,55.27745740721557,Infinity,Infinity,33858185,33860217,0,0,5.045262724161148,5.045565515756607,0,0,
141072,20.696401001885533,62.20030100084841,55.284820804778036,55.27740516663532,Infinity,Infinity,33857962,33860233,0,0,5.045229494571686,5.045567899942398,0,0,
141073,20.702701000496745,62.28269999846816,55.284040312894376,55.278609983857876,Infinity,Infinity,33858201,33859864,0,0,5.045265108346939,5.045512914657593,0,0,
141074,18.6539010014385,59.56880000047386,55.283984797364916,55.277875334523536,Infinity,Infinity,33858218,33860089,0,0,5.045267641544342,5.045546442270279,0,0,
141075,17.603298999369144,59.12899899855256,55.284144812941385,55.27777085225221,Infinity,Infinity,33858169,33860121,0,0,5.045260339975357,5.045551210641861,0,0,
141076,20.81199999898672,60.14950100146234,55.284246047644466,55.27756188859822,Infinity,Infinity,33858138,33860185,0,0,5.045255720615387,5.045560747385025,0,0,
141077,19.09580000117421,51.831399999558926,55.28456281609237,55.277666370277096,Infinity,Infinity,33858041,33860153,0,0,5.045241266489029,5.045555979013443,0,0,
141078,20.556401001289487,62.176500000059605,55.283984797364916,55.27803205848597,Infinity,Infinity,33858218,33860041,0,0,5.045267641544342,5.045539289712906,0,0,
141079,12.835700001567602,54.32340000011027,55.28461506681959,55.277875334523536,Infinity,Infinity,33858025,33860089,0,0,5.045238882303238,5.045546442270279,0,0,
141080,20.706199998036027,59.65189999900758,55.284510565439234,55.27777411731871,Infinity,Infinity,33858057,33860120,0,0,5.04524365067482,5.045551061630249,0,0,
141081,20.629200000315905,62.228600000962615,55.284820804778036,55.27813980659676,Infinity,Infinity,33857962,33860008,0,0,5.045229494571686,5.045534372329712,0,0,
141082,19.0323000010103,67.41459999978542,55.28508206098358,55.27860671871733,Infinity,Infinity,33857882,33859865,0,0,5.045217573642731,5.045513063669205,0,0,
141083,20.699199000373483,62.15989900007844,55.28471956849623,55.278502234372375,Infinity,Infinity,33857993,33859897,0,0,5.045234113931656,5.045517832040787,0,0,
141084,20.725899999961257,62.1294010002166,55.28445831486018,55.278397750323656,Infinity,Infinity,33858073,33859929,0,0,5.045246034860611,5.045522600412369,0,0,
141085,20.712100001052022,62.27930000051856,55.285189829707875,55.277666370277096,Infinity,Infinity,33857849,33860153,0,0,5.045212656259537,5.045555979013443,0,0,
141086,20.70570099912584,62.17259999923408,55.28456281609237,55.27777085225221,Infinity,Infinity,33858041,33860121,0,0,5.045241266489029,5.045551210641861,0,0,
141087,20.72909900173545,62.28969900123775,55.28456281609237,55.27803205848597,Infinity,Infinity,33858041,33860041,0,0,5.045241266489029,5.045539289712906,0,0,
141088,20.66349899955094,62.14119999855757,55.28471630281433,55.27829326657117,Infinity,Infinity,33857994,33859961,0,0,5.045234262943268,5.045527368783951,0,0,
141089,20.840399999171495,62.3963009994477,55.28571234920254,55.27855774164374,Infinity,Infinity,33857689,33859880,0,0,5.045188814401627,5.045515298843384,0,0,
141090,20.697600001469254,62.07500000111759,55.286287129202705,55.27902465905951,Infinity,Infinity,33857513,33859737,0,0,5.045162588357925,5.045493990182877,0,0,
141091,17.703100999817252,59.16479999944568,55.29072891328088,55.280435242708215,Infinity,Infinity,33856153,33859305,0,0,5.044959932565689,5.045429617166519,0,0,
141092,20.777700999751687,52.344900000840425,55.297000578619006,55.282525095508305,Infinity,Infinity,33854233,33858665,0,0,5.044673830270767,5.0453342497348785,0,0,
141093,18.781199999153614,59.7455999981612,55.31247524965883,55.28487632156676,Infinity,Infinity,33849497,33857945,0,0,5.043968111276627,5.045226961374283,0,0,
141094,20.70949999988079,61.992900002747774,55.387797784122085,55.28978498937669,Infinity,Infinity,33826473,33856442,0,0,5.040537267923355,5.045002996921539,0,0,
141095,21.033899998292327,62.59809999726713,55.082584469827815,55.31796613638482,Infinity,Infinity,33920060,33847817,0,0,5.054482817649841,5.04371777176857,0,0,
141096,10.344399999827147,54.05839900113642,51.96351259243926,55.33015359611189,Infinity,Infinity,34923239,33844089,0,0,5.20396813750267,5.043162256479263,0,0,
141097,20.714998999610543,59.65819999948144,51.87933241380292,55.34569779527348,Infinity,Infinity,34951561,33839336,0,0,5.208188444375992,5.04245400428772,0,0,
141098,20.727599000558257,62.19160000048578,52.980595817063964,55.34804978143649,Infinity,Infinity,34586399,33838617,0,0,5.153775066137314,5.042346864938736,0,0,
141099,20.61940100044012,62.21510099992156,52.14698625889743,55.349567693550384,Infinity,Infinity,34861748,33838153,0,0,5.194805264472961,5.0422777235507965,0,0,
141100,18.31099999882281,64.6716999989003,53.18200384300094,55.35181850576157,Infinity,Infinity,34520845,33837465,0,0,5.144006758928299,5.042175203561783,0,0,
141101,20.756999999284744,62.23680000193417,52.63737106257234,55.341612434404624,Infinity,Infinity,34698977,33840585,0,0,5.170550495386124,5.042640119791031,0,0,
141102,14.831000000238419,56.2837999984622,52.93434943287316,55.357315252100754,Infinity,Infinity,34601504,33835785,0,0,5.1560258865356445,5.041924864053726,0,0,
141103,20.61230100132525,60.37930000200868,53.90070392335001,55.369623734446975,Infinity,Infinity,34289926,33832024,0,0,5.109597146511078,5.041364431381226,0,0,
141104,20.658800000324845,62.11899999901652,55.60036381640052,55.39063061170492,Infinity,Infinity,33761750,33825608,0,0,5.030892789363861,5.040408372879028,0,0,
141105,20.464901000261307,62.20189999975264,55.320689004267045,55.47898295085711,Infinity,Infinity,33846984,33798663,0,0,5.043593645095825,5.036393254995346,0,0,
141106,20.676800997927785,62.2292999997735,55.61596601360554,55.48796608314802,Infinity,Infinity,33757014,33795927,0,0,5.0301870703697205,5.035985559225082,0,0,
141107,20.743300000205636,62.42179900035262,55.63437028533318,55.47782738461897,Infinity,Infinity,33751430,33799015,0,0,5.029354989528656,5.036445707082748,0,0,
141108,20.765400998294353,69.77270099893212,55.63447248354256,55.45498610104871,Infinity,Infinity,33751399,33805975,0,0,5.029350370168686,5.03748282790184,0,0,
141109,20.796099001541734,62.29259900189936,55.625193374889854,55.45036705115119,Infinity,Infinity,33754214,33807383,0,0,5.029769837856293,5.03769263625145,0,0,
141110,20.695799998939037,62.078900998458266,55.621449425775154,55.44863177600741,Infinity,Infinity,33755350,33807912,0,0,5.029939115047455,5.037771463394165,0,0,
141111,20.788999998942018,62.353099999949336,55.62108032450196,55.44826439360896,Infinity,Infinity,33755462,33808024,0,0,5.029955804347992,5.037788152694702,0,0,
141112,20.684999000281096,59.4767990000546,55.62134396789362,55.448474325960994,Infinity,Infinity,33755382,33807960,0,0,5.029943883419037,5.037778615951538,0,0,
141113,20.703398998826742,64.81770000047982,55.62213820494029,55.448425122959016,Infinity,Infinity,33755141,33807975,0,0,5.02990797162056,5.037780851125717,0,0,
141114,20.78679999895394,62.32190099917352,55.622398560205546,55.448474325960994,Infinity,Infinity,33755062,33807960,0,0,5.0298961997032166,5.037778615951538,0,0,
141115,20.619100000709295,62.10530000180006,55.62250402108634,55.4494223165855,Infinity,Infinity,33755030,33807671,0,0,5.0298914313316345,5.037735551595688,0,0,
141116,20.838301001116633,62.31300000101328,55.62266221296992,55.44920909858204,Infinity,Infinity,33754982,33807736,0,0,5.0298842787742615,5.037745237350464,0,0,
141117,20.5267990026623,62.079899000003934,55.62292586760889,55.44894667811221,Infinity,Infinity,33754902,33807816,0,0,5.029872357845306,5.037757158279419,0,0,
141118,20.733501000329852,62.18510099872947,55.62287313653112,55.44952400560489,Infinity,Infinity,33754918,33807640,0,0,5.029874742031097,5.037730932235718,0,0,
141119,20.725700000301003,62.214299999177456,55.62287313653112,55.44947480120574,Infinity,Infinity,33754918,33807655,0,0,5.029874742031097,5.037733167409897,0,0,
141120,18.660199999809265,67.29030000045896,55.62355864639086,55.44947480120574,Infinity,Infinity,33754710,33807655,0,0,5.029843747615814,5.037733167409897,0,0,
141121,20.654500000178814,62.355800000950694,55.62335101466278,55.44952400560489,Infinity,Infinity,33754773,33807640,0,0,5.029853135347366,5.037730932235718,0,0,
141122,20.748700998723507,62.11529999785125,55.62303132998937,55.449369832039785,Infinity,Infinity,33754870,33807687,0,0,5.029867589473724,5.037737935781479,0,0,
141123,20.774599999189377,62.258500000461936,55.624033237563516,55.44957649036952,Infinity,Infinity,33754566,33807624,0,0,5.029822289943695,5.037728548049927,0,0,
141124,20.70359900034964,62.1006990019232,55.62355864639086,55.44894995835658,Infinity,Infinity,33754710,33807815,0,0,5.029843747615814,5.037757009267807,0,0,
141125,20.66899900138378,62.189500000327826,55.623822307403586,55.449264863171884,Infinity,Infinity,33754630,33807719,0,0,5.029831826686859,5.037742704153061,0,0,
141126,20.86930099874735,62.40570099838078,55.6238750398311,55.449786430173184,Infinity,Infinity,33754614,33807560,0,0,5.029829442501068,5.037719011306763,0,0,
141127,20.6739999987185,62.03390000015497,55.62413870309342,55.45020631335741,Infinity,Infinity,33754534,33807432,0,0,5.029817521572113,5.037699937820435,0,0,
141128,18.441700000315905,57.0054999999702,55.62466603524217,55.449369832039785,Infinity,Infinity,33754374,33807687,0,0,5.029793679714203,5.037737935781479,0,0,
141129,20.61589900031686,62.14459899999201,55.624616597534676,55.44999637116915,Infinity,Infinity,33754389,33807496,0,0,5.029795914888382,5.037709474563599,0,0,
141130,15.034598998725414,56.573499999940395,55.62424416892326,55.44947480120574,Infinity,Infinity,33754502,33807655,0,0,5.029812753200531,5.037733167409897,0,0,
141131,20.63239900022745,60.09349999949336,55.62419473177816,55.449471520914805,Infinity,Infinity,33754517,33807656,0,0,5.02981498837471,5.037733316421509,0,0,
141132,20.571201000362635,62.285801000893116,55.62429690195067,55.44947480120574,Infinity,Infinity,33754486,33807655,0,0,5.02981036901474,5.037733167409897,0,0,
141133,20.773099998012185,62.218699999153614,55.62456056821251,55.44947480120574,Infinity,Infinity,33754406,33807655,0,0,5.029798448085785,5.037733167409897,0,0,
